County,Candidate,Candidate_Party,Election_day_votes,Early_voting,Absentee_by_mail,Provisional_votes,Total_votes,Election_Year
STOKES,Gary Johnson,LIB,0,163,0,0,163,2016
STOKES,Gary Johnson,LIB,0,0,0,6,6,2016
STOKES,Gary Johnson,LIB,20,0,0,0,20,2016
STOKES,Hillary Clinton,DEM,68,0,0,0,68,2016
STOKES,Hillary Clinton,DEM,147,0,0,0,147,2016
STOKES,Hillary Clinton,DEM,106,0,0,0,106,2016
STOKES,Hillary Clinton,DEM,37,0,0,0,37,2016
STOKES,Hillary Clinton,DEM,104,0,0,0,104,2016
STOKES,Hillary Clinton,DEM,118,0,0,0,118,2016
STOKES,Hillary Clinton,DEM,70,0,0,0,70,2016
STOKES,Hillary Clinton,DEM,78,0,0,0,78,2016
STOKES,Hillary Clinton,DEM,0,1241,0,0,1241,2016
STOKES,Hillary Clinton,DEM,144,0,0,0,144,2016
STOKES,Hillary Clinton,DEM,91,0,0,0,91,2016
STOKES,Hillary Clinton,DEM,68,0,0,0,68,2016
STOKES,Hillary Clinton,DEM,0,0,0,11,11,2016
STOKES,Hillary Clinton,DEM,66,0,0,0,66,2016
STOKES,Hillary Clinton,DEM,78,0,0,0,78,2016
STOKES,Hillary Clinton,DEM,0,881,0,0,881,2016
STOKES,Hillary Clinton,DEM,79,0,0,0,79,2016
STOKES,Hillary Clinton,DEM,85,0,0,0,85,2016
STOKES,Hillary Clinton,DEM,96,0,0,0,96,2016
STOKES,Hillary Clinton,DEM,55,0,0,0,55,2016
STOKES,Hillary Clinton,DEM,151,0,0,0,151,2016
STOKES,Hillary Clinton,DEM,102,0,0,0,102,2016
STOKES,Hillary Clinton,DEM,0,582,0,0,582,2016
STOKES,Hillary Clinton,DEM,54,0,0,0,54,2016
STOKES,Hillary Clinton,DEM,0,0,153,0,153,2016
STOKES,Jill Stein (Write-In),NA,0,0,0,0,0,2016
STOKES,Jill Stein (Write-In),NA,0,0,0,0,0,2016
STOKES,Jill Stein (Write-In),NA,0,0,0,0,0,2016
STOKES,Jill Stein (Write-In),NA,0,0,0,0,0,2016
STOKES,Jill Stein (Write-In),NA,0,5,0,0,5,2016
STOKES,Jill Stein (Write-In),NA,0,0,0,0,0,2016
STOKES,Jill Stein (Write-In),NA,0,0,0,0,0,2016
STOKES,Jill Stein (Write-In),NA,0,1,0,0,1,2016
STOKES,Jill Stein (Write-In),NA,0,0,0,0,0,2016
STOKES,Jill Stein (Write-In),NA,0,0,0,0,0,2016
STOKES,Jill Stein (Write-In),NA,0,0,0,0,0,2016
STOKES,Jill Stein (Write-In),NA,0,0,0,0,0,2016
STOKES,Jill Stein (Write-In),NA,2,0,0,0,2,2016
STOKES,Jill Stein (Write-In),NA,0,0,0,0,0,2016
STOKES,Jill Stein (Write-In),NA,2,0,0,0,2,2016
STOKES,Jill Stein (Write-In),NA,2,0,0,0,2,2016
STOKES,Jill Stein (Write-In),NA,0,0,0,0,0,2016
STOKES,Jill Stein (Write-In),NA,0,0,0,0,0,2016
STOKES,Jill Stein (Write-In),NA,1,0,0,0,1,2016
STOKES,Jill Stein (Write-In),NA,0,0,0,0,0,2016
STOKES,Jill Stein (Write-In),NA,0,0,0,0,0,2016
STOKES,Jill Stein (Write-In),NA,0,0,0,0,0,2016
STOKES,Jill Stein (Write-In),NA,0,12,0,0,12,2016
STOKES,Jill Stein (Write-In),NA,0,0,0,0,0,2016
STOKES,Jill Stein (Write-In),NA,0,0,0,0,0,2016
STOKES,Write-In (Miscellaneous),NA,6,0,0,0,6,2016
STOKES,Write-In (Miscellaneous),NA,6,0,0,0,6,2016
STOKES,Write-In (Miscellaneous),NA,0,0,0,0,0,2016
STOKES,Write-In (Miscellaneous),NA,5,0,0,0,5,2016
STOKES,Write-In (Miscellaneous),NA,8,0,0,0,8,2016
STOKES,Write-In (Miscellaneous),NA,0,47,0,0,47,2016
STOKES,Write-In (Miscellaneous),NA,11,0,0,0,11,2016
STOKES,Write-In (Miscellaneous),NA,2,0,0,0,2,2016
STOKES,Write-In (Miscellaneous),NA,6,0,0,0,6,2016
STOKES,Write-In (Miscellaneous),NA,3,0,0,0,3,2016
STOKES,Write-In (Miscellaneous),NA,1,0,0,0,1,2016
STOKES,Write-In (Miscellaneous),NA,0,15,0,0,15,2016
STOKES,Write-In (Miscellaneous),NA,0,0,0,0,0,2016
STOKES,Write-In (Miscellaneous),NA,3,0,0,0,3,2016
STOKES,Write-In (Miscellaneous),NA,4,0,0,0,4,2016
STOKES,Write-In (Miscellaneous),NA,4,0,0,0,4,2016
STOKES,Write-In (Miscellaneous),NA,3,0,0,0,3,2016
STOKES,Write-In (Miscellaneous),NA,0,12,0,0,12,2016
STOKES,Write-In (Miscellaneous),NA,11,0,0,0,11,2016
STOKES,Write-In (Miscellaneous),NA,0,0,5,0,5,2016
STOKES,Write-In (Miscellaneous),NA,6,0,0,0,6,2016
STOKES,Write-In (Miscellaneous),NA,4,0,0,0,4,2016
STOKES,Write-In (Miscellaneous),NA,2,0,0,0,2,2016
STOKES,Write-In (Miscellaneous),NA,3,0,0,0,3,2016
STOKES,Write-In (Miscellaneous),NA,6,0,0,0,6,2016
WAKE,Hillary Clinton,DEM,387,0,0,0,387,2016
WAKE,Hillary Clinton,DEM,424,0,0,0,424,2016
WAKE,Hillary Clinton,DEM,469,0,0,0,469,2016
WAKE,Hillary Clinton,DEM,739,0,0,0,739,2016
WAKE,Hillary Clinton,DEM,0,0,0,0,0,2016
WAKE,Hillary Clinton,DEM,0,3532,0,0,3532,2016
WAKE,Hillary Clinton,DEM,302,0,0,0,302,2016
WAKE,Hillary Clinton,DEM,202,0,0,0,202,2016
WAKE,Hillary Clinton,DEM,627,0,0,0,627,2016
WAKE,Hillary Clinton,DEM,199,0,0,0,199,2016
WAKE,Hillary Clinton,DEM,264,0,0,0,264,2016
WAKE,Hillary Clinton,DEM,446,0,0,0,446,2016
WAKE,Hillary Clinton,DEM,255,0,0,0,255,2016
WAKE,Hillary Clinton,DEM,992,0,0,0,992,2016
WAKE,Hillary Clinton,DEM,147,0,0,0,147,2016
WAKE,Hillary Clinton,DEM,348,0,0,0,348,2016
WAKE,Hillary Clinton,DEM,562,0,0,0,562,2016
WAKE,Hillary Clinton,DEM,638,0,0,0,638,2016
WAKE,Hillary Clinton,DEM,0,1099,0,0,1099,2016
WAKE,Hillary Clinton,DEM,0,0,0,2046,2046,2016
WAKE,Hillary Clinton,DEM,0,0,2543,0,2543,2016
WAKE,Hillary Clinton,DEM,598,0,0,0,598,2016
WAKE,Hillary Clinton,DEM,468,0,0,0,468,2016
WAKE,Hillary Clinton,DEM,0,10,0,0,10,2016
WAKE,Hillary Clinton,DEM,0,2369,0,0,2369,2016
WAKE,Hillary Clinton,DEM,491,0,0,0,491,2016
WAKE,Hillary Clinton,DEM,433,0,0,0,433,2016
WAKE,Hillary Clinton,DEM,111,0,0,0,111,2016
WAKE,Hillary Clinton,DEM,393,0,0,0,393,2016
WAKE,Hillary Clinton,DEM,453,0,0,0,453,2016
WAKE,Hillary Clinton,DEM,492,0,0,0,492,2016
WAKE,Hillary Clinton,DEM,284,0,0,0,284,2016
WAKE,Hillary Clinton,DEM,134,0,0,0,134,2016
WAKE,Hillary Clinton,DEM,0,72,0,0,72,2016
WAKE,Hillary Clinton,DEM,0,8952,0,0,8952,2016
WAKE,Hillary Clinton,DEM,485,0,0,0,485,2016
WAKE,Hillary Clinton,DEM,0,90,0,0,90,2016
WAKE,Hillary Clinton,DEM,0,0,46,0,46,2016
WAKE,Hillary Clinton,DEM,438,0,0,0,438,2016
WAKE,Hillary Clinton,DEM,491,0,0,0,491,2016
WAKE,Hillary Clinton,DEM,280,0,0,0,280,2016
WAKE,Hillary Clinton,DEM,526,0,0,0,526,2016
WAKE,Hillary Clinton,DEM,486,0,0,0,486,2016
WAKE,Hillary Clinton,DEM,428,0,0,0,428,2016
WAKE,Hillary Clinton,DEM,582,0,0,0,582,2016
WAKE,Hillary Clinton,DEM,853,0,0,0,853,2016
WAKE,Hillary Clinton,DEM,435,0,0,0,435,2016
WAKE,Hillary Clinton,DEM,117,0,0,0,117,2016
WAKE,Hillary Clinton,DEM,806,0,0,0,806,2016
WAKE,Hillary Clinton,DEM,401,0,0,0,401,2016
WAKE,Hillary Clinton,DEM,301,0,0,0,301,2016
WAKE,Hillary Clinton,DEM,700,0,0,0,700,2016
WAKE,Hillary Clinton,DEM,372,0,0,0,372,2016
WAKE,Hillary Clinton,DEM,525,0,0,0,525,2016
WAKE,Hillary Clinton,DEM,372,0,0,0,372,2016
WAKE,Hillary Clinton,DEM,348,0,0,0,348,2016
WAKE,Hillary Clinton,DEM,772,0,0,0,772,2016
WAKE,Hillary Clinton,DEM,275,0,0,0,275,2016
WAKE,Hillary Clinton,DEM,503,0,0,0,503,2016
WAKE,Hillary Clinton,DEM,0,2094,0,0,2094,2016
WAKE,Hillary Clinton,DEM,0,120,0,0,120,2016
WAKE,Hillary Clinton,DEM,0,0,0,0,0,2016
WAKE,Hillary Clinton,DEM,544,0,0,0,544,2016
WAKE,Hillary Clinton,DEM,581,0,0,0,581,2016
WAKE,Hillary Clinton,DEM,272,0,0,0,272,2016
WAKE,Hillary Clinton,DEM,519,0,0,0,519,2016
WAKE,Hillary Clinton,DEM,411,0,0,0,411,2016
WAKE,Hillary Clinton,DEM,0,1988,0,0,1988,2016
WAKE,Hillary Clinton,DEM,474,0,0,0,474,2016
WAKE,Hillary Clinton,DEM,899,0,0,0,899,2016
WAKE,Hillary Clinton,DEM,701,0,0,0,701,2016
WAKE,Hillary Clinton,DEM,579,0,0,0,579,2016
WAKE,Hillary Clinton,DEM,208,0,0,0,208,2016
WAKE,Hillary Clinton,DEM,350,0,0,0,350,2016
WAKE,Hillary Clinton,DEM,120,0,0,0,120,2016
WAKE,Hillary Clinton,DEM,371,0,0,0,371,2016
WAKE,Hillary Clinton,DEM,575,0,0,0,575,2016
WAKE,Hillary Clinton,DEM,0,733,0,0,733,2016
WAKE,Hillary Clinton,DEM,0,1163,0,0,1163,2016
WAKE,Hillary Clinton,DEM,0,3,0,0,3,2016
WAKE,Hillary Clinton,DEM,0,772,0,0,772,2016
WAKE,Hillary Clinton,DEM,0,0,0,393,393,2016
WAKE,Hillary Clinton,DEM,496,0,0,0,496,2016
WAKE,Hillary Clinton,DEM,539,0,0,0,539,2016
WAKE,Hillary Clinton,DEM,414,0,0,0,414,2016
WAKE,Hillary Clinton,DEM,542,0,0,0,542,2016
WAKE,Hillary Clinton,DEM,338,0,0,0,338,2016
WAKE,Hillary Clinton,DEM,204,0,0,0,204,2016
WAKE,Hillary Clinton,DEM,619,0,0,0,619,2016
WAKE,Hillary Clinton,DEM,312,0,0,0,312,2016
WAKE,Hillary Clinton,DEM,428,0,0,0,428,2016
WAKE,Hillary Clinton,DEM,544,0,0,0,544,2016
WAKE,Hillary Clinton,DEM,349,0,0,0,349,2016
WAKE,Hillary Clinton,DEM,306,0,0,0,306,2016
WAKE,Hillary Clinton,DEM,812,0,0,0,812,2016
WAKE,Hillary Clinton,DEM,420,0,0,0,420,2016
WAKE,Hillary Clinton,DEM,460,0,0,0,460,2016
WAKE,Hillary Clinton,DEM,509,0,0,0,509,2016
WAKE,Hillary Clinton,DEM,272,0,0,0,272,2016
WAKE,Hillary Clinton,DEM,241,0,0,0,241,2016
WAKE,Hillary Clinton,DEM,272,0,0,0,272,2016
WAKE,Hillary Clinton,DEM,370,0,0,0,370,2016
WAKE,Hillary Clinton,DEM,685,0,0,0,685,2016
WAKE,Hillary Clinton,DEM,328,0,0,0,328,2016
WAKE,Hillary Clinton,DEM,563,0,0,0,563,2016
WAKE,Hillary Clinton,DEM,463,0,0,0,463,2016
WAKE,Hillary Clinton,DEM,553,0,0,0,553,2016
WAKE,Hillary Clinton,DEM,578,0,0,0,578,2016
WAKE,Hillary Clinton,DEM,508,0,0,0,508,2016
WAKE,Hillary Clinton,DEM,440,0,0,0,440,2016
WAKE,Hillary Clinton,DEM,259,0,0,0,259,2016
WAKE,Hillary Clinton,DEM,0,6375,0,0,6375,2016
WAKE,Hillary Clinton,DEM,0,5119,0,0,5119,2016
WAKE,Hillary Clinton,DEM,0,3961,0,0,3961,2016
WAKE,Hillary Clinton,DEM,0,2760,0,0,2760,2016
WAKE,Hillary Clinton,DEM,0,7183,0,0,7183,2016
WAKE,Hillary Clinton,DEM,0,4,0,0,4,2016
WAKE,Hillary Clinton,DEM,0,1882,0,0,1882,2016
WAKE,Hillary Clinton,DEM,0,57,0,0,57,2016
WAKE,Hillary Clinton,DEM,291,0,0,0,291,2016
WAKE,Hillary Clinton,DEM,371,0,0,0,371,2016
WAKE,Hillary Clinton,DEM,624,0,0,0,624,2016
WAKE,Hillary Clinton,DEM,329,0,0,0,329,2016
WAKE,Hillary Clinton,DEM,0,0,0,15,15,2016
WAKE,Hillary Clinton,DEM,0,1694,0,0,1694,2016
WAKE,Hillary Clinton,DEM,0,20232,0,0,20232,2016
WAKE,Hillary Clinton,DEM,449,0,0,0,449,2016
WAKE,Hillary Clinton,DEM,473,0,0,0,473,2016
WAKE,Hillary Clinton,DEM,378,0,0,0,378,2016
WAKE,Hillary Clinton,DEM,587,0,0,0,587,2016
WAKE,Hillary Clinton,DEM,810,0,0,0,810,2016
WAKE,Hillary Clinton,DEM,599,0,0,0,599,2016
WAKE,Hillary Clinton,DEM,977,0,0,0,977,2016
WAKE,Hillary Clinton,DEM,764,0,0,0,764,2016
WAKE,Hillary Clinton,DEM,485,0,0,0,485,2016
WAKE,Hillary Clinton,DEM,383,0,0,0,383,2016
WAKE,Hillary Clinton,DEM,414,0,0,0,414,2016
WAKE,Hillary Clinton,DEM,246,0,0,0,246,2016
WAKE,Hillary Clinton,DEM,980,0,0,0,980,2016
WAKE,Hillary Clinton,DEM,388,0,0,0,388,2016
WAKE,Hillary Clinton,DEM,301,0,0,0,301,2016
WAKE,Hillary Clinton,DEM,330,0,0,0,330,2016
WAKE,Hillary Clinton,DEM,584,0,0,0,584,2016
WAKE,Hillary Clinton,DEM,589,0,0,0,589,2016
WAKE,Hillary Clinton,DEM,343,0,0,0,343,2016
WAKE,Hillary Clinton,DEM,0,31,0,0,31,2016
WAKE,Hillary Clinton,DEM,0,217,0,0,217,2016
WAKE,Hillary Clinton,DEM,0,8203,0,0,8203,2016
WAKE,Hillary Clinton,DEM,0,110,0,0,110,2016
WAKE,Hillary Clinton,DEM,0,121,0,0,121,2016
WAKE,Hillary Clinton,DEM,0,317,0,0,317,2016
WAKE,Hillary Clinton,DEM,0,2356,0,0,2356,2016
WAKE,Hillary Clinton,DEM,0,16,0,0,16,2016
WAKE,Hillary Clinton,DEM,0,3296,0,0,3296,2016
WAKE,Hillary Clinton,DEM,0,13267,0,0,13267,2016
WAKE,Hillary Clinton,DEM,0,794,0,0,794,2016
WAKE,Hillary Clinton,DEM,0,17254,0,0,17254,2016
WAKE,Hillary Clinton,DEM,159,0,0,0,159,2016
WAKE,Hillary Clinton,DEM,236,0,0,0,236,2016
WAKE,Hillary Clinton,DEM,320,0,0,0,320,2016
WAKE,Hillary Clinton,DEM,299,0,0,0,299,2016
WAKE,Hillary Clinton,DEM,399,0,0,0,399,2016
WAKE,Hillary Clinton,DEM,286,0,0,0,286,2016
WAKE,Hillary Clinton,DEM,756,0,0,0,756,2016
WAKE,Hillary Clinton,DEM,316,0,0,0,316,2016
WAKE,Hillary Clinton,DEM,0,14795,0,0,14795,2016
WAKE,Hillary Clinton,DEM,0,1335,0,0,1335,2016
WAKE,Hillary Clinton,DEM,380,0,0,0,380,2016
WAKE,Hillary Clinton,DEM,584,0,0,0,584,2016
WAKE,Hillary Clinton,DEM,431,0,0,0,431,2016
WAKE,Hillary Clinton,DEM,331,0,0,0,331,2016
WAKE,Hillary Clinton,DEM,982,0,0,0,982,2016
WAKE,Hillary Clinton,DEM,308,0,0,0,308,2016
WAKE,Hillary Clinton,DEM,606,0,0,0,606,2016
WAKE,Hillary Clinton,DEM,645,0,0,0,645,2016
WAKE,Hillary Clinton,DEM,478,0,0,0,478,2016
WAKE,Hillary Clinton,DEM,827,0,0,0,827,2016
WAKE,Hillary Clinton,DEM,485,0,0,0,485,2016
WAKE,Hillary Clinton,DEM,601,0,0,0,601,2016
WAKE,Hillary Clinton,DEM,304,0,0,0,304,2016
WAKE,Hillary Clinton,DEM,501,0,0,0,501,2016
WAKE,Hillary Clinton,DEM,219,0,0,0,219,2016
WAKE,Hillary Clinton,DEM,421,0,0,0,421,2016
WAKE,Hillary Clinton,DEM,479,0,0,0,479,2016
WAKE,Hillary Clinton,DEM,583,0,0,0,583,2016
WAKE,Hillary Clinton,DEM,375,0,0,0,375,2016
WAKE,Hillary Clinton,DEM,0,1112,0,0,1112,2016
WAKE,Hillary Clinton,DEM,0,17,0,0,17,2016
WAKE,Hillary Clinton,DEM,352,0,0,0,352,2016
WAKE,Hillary Clinton,DEM,304,0,0,0,304,2016
WAKE,Hillary Clinton,DEM,0,6151,0,0,6151,2016
WAKE,Hillary Clinton,DEM,0,1,0,0,1,2016
WAKE,Hillary Clinton,DEM,0,7474,0,0,7474,2016
WAKE,Hillary Clinton,DEM,0,8776,0,0,8776,2016
WAKE,Hillary Clinton,DEM,0,0,13150,0,13150,2016
WAKE,Hillary Clinton,DEM,644,0,0,0,644,2016
WAKE,Hillary Clinton,DEM,439,0,0,0,439,2016
WAKE,Hillary Clinton,DEM,605,0,0,0,605,2016
WAKE,Hillary Clinton,DEM,281,0,0,0,281,2016
WAKE,Hillary Clinton,DEM,219,0,0,0,219,2016
WAKE,Hillary Clinton,DEM,296,0,0,0,296,2016
WAKE,Hillary Clinton,DEM,484,0,0,0,484,2016
WAKE,Hillary Clinton,DEM,0,852,0,0,852,2016
WAKE,Hillary Clinton,DEM,0,10,0,0,10,2016
WAKE,Hillary Clinton,DEM,0,9,0,0,9,2016
WAKE,Hillary Clinton,DEM,0,2960,0,0,2960,2016
WAKE,Hillary Clinton,DEM,0,74,0,0,74,2016
WAKE,Hillary Clinton,DEM,539,0,0,0,539,2016
WAKE,Hillary Clinton,DEM,470,0,0,0,470,2016
WAKE,Hillary Clinton,DEM,313,0,0,0,313,2016
WAKE,Hillary Clinton,DEM,504,0,0,0,504,2016
WAKE,Hillary Clinton,DEM,683,0,0,0,683,2016
WAKE,Hillary Clinton,DEM,616,0,0,0,616,2016
WAKE,Hillary Clinton,DEM,278,0,0,0,278,2016
WAKE,Hillary Clinton,DEM,448,0,0,0,448,2016
WAKE,Hillary Clinton,DEM,337,0,0,0,337,2016
WAKE,Hillary Clinton,DEM,428,0,0,0,428,2016
WAKE,Hillary Clinton,DEM,757,0,0,0,757,2016
WAKE,Hillary Clinton,DEM,527,0,0,0,527,2016
WAKE,Hillary Clinton,DEM,430,0,0,0,430,2016
WAKE,Hillary Clinton,DEM,708,0,0,0,708,2016
WAKE,Hillary Clinton,DEM,663,0,0,0,663,2016
WAKE,Hillary Clinton,DEM,683,0,0,0,683,2016
WAKE,Hillary Clinton,DEM,573,0,0,0,573,2016
WAKE,Hillary Clinton,DEM,556,0,0,0,556,2016
WAKE,Hillary Clinton,DEM,0,592,0,0,592,2016
WAKE,Hillary Clinton,DEM,0,7865,0,0,7865,2016
WAKE,Hillary Clinton,DEM,0,7,0,0,7,2016
WAKE,Hillary Clinton,DEM,0,6,0,0,6,2016
WAKE,Hillary Clinton,DEM,0,0,0,0,0,2016
WAKE,Jill Stein (Write-In),NA,0,0,0,0,0,2016
WAKE,Jill Stein (Write-In),NA,0,39,0,0,39,2016
WAKE,Jill Stein (Write-In),NA,0,38,0,0,38,2016
WAKE,Jill Stein (Write-In),NA,0,0,0,0,0,2016
WAKE,Jill Stein (Write-In),NA,0,31,0,0,31,2016
WAKE,Jill Stein (Write-In),NA,0,0,0,0,0,2016
WAKE,Jill Stein (Write-In),NA,0,0,0,0,0,2016
WAKE,Jill Stein (Write-In),NA,7,0,0,0,7,2016
WAKE,Jill Stein (Write-In),NA,1,0,0,0,1,2016
WAKE,Jill Stein (Write-In),NA,2,0,0,0,2,2016
WAKE,Jill Stein (Write-In),NA,3,0,0,0,3,2016
WAKE,Jill Stein (Write-In),NA,1,0,0,0,1,2016
WAKE,Jill Stein (Write-In),NA,3,0,0,0,3,2016
WAKE,Jill Stein (Write-In),NA,8,0,0,0,8,2016
WAKE,Jill Stein (Write-In),NA,5,0,0,0,5,2016
WAKE,Jill Stein (Write-In),NA,8,0,0,0,8,2016
WAKE,Jill Stein (Write-In),NA,3,0,0,0,3,2016
WAKE,Jill Stein (Write-In),NA,3,0,0,0,3,2016
WAKE,Jill Stein (Write-In),NA,2,0,0,0,2,2016
WAKE,Jill Stein (Write-In),NA,3,0,0,0,3,2016
WAKE,Jill Stein (Write-In),NA,9,0,0,0,9,2016
WAKE,Jill Stein (Write-In),NA,3,0,0,0,3,2016
WAKE,Jill Stein (Write-In),NA,13,0,0,0,13,2016
WAKE,Jill Stein (Write-In),NA,3,0,0,0,3,2016
WAKE,Jill Stein (Write-In),NA,0,19,0,0,19,2016
WAKE,Jill Stein (Write-In),NA,0,0,0,0,0,2016
WAKE,Jill Stein (Write-In),NA,0,19,0,0,19,2016
WAKE,Jill Stein (Write-In),NA,0,0,0,0,0,2016
WAKE,Jill Stein (Write-In),NA,0,0,0,0,0,2016
WAKE,Jill Stein (Write-In),NA,5,0,0,0,5,2016
WAKE,Jill Stein (Write-In),NA,6,0,0,0,6,2016
WAKE,Jill Stein (Write-In),NA,12,0,0,0,12,2016
WAKE,Jill Stein (Write-In),NA,3,0,0,0,3,2016
WAKE,Jill Stein (Write-In),NA,11,0,0,0,11,2016
WAKE,Jill Stein (Write-In),NA,2,0,0,0,2,2016
WAKE,Jill Stein (Write-In),NA,1,0,0,0,1,2016
WAKE,Jill Stein (Write-In),NA,7,0,0,0,7,2016
WAKE,Jill Stein (Write-In),NA,5,0,0,0,5,2016
WAKE,Jill Stein (Write-In),NA,2,0,0,0,2,2016
WAKE,Jill Stein (Write-In),NA,4,0,0,0,4,2016
WAKE,Jill Stein (Write-In),NA,2,0,0,0,2,2016
WAKE,Jill Stein (Write-In),NA,3,0,0,0,3,2016
WAKE,Jill Stein (Write-In),NA,3,0,0,0,3,2016
WAKE,Jill Stein (Write-In),NA,5,0,0,0,5,2016
WAKE,Jill Stein (Write-In),NA,12,0,0,0,12,2016
WAKE,Jill Stein (Write-In),NA,7,0,0,0,7,2016
WAKE,Jill Stein (Write-In),NA,9,0,0,0,9,2016
WAKE,Jill Stein (Write-In),NA,4,0,0,0,4,2016
WAKE,Jill Stein (Write-In),NA,2,0,0,0,2,2016
WAKE,Jill Stein (Write-In),NA,0,29,0,0,29,2016
WAKE,Jill Stein (Write-In),NA,0,0,0,0,0,2016
WAKE,Jill Stein (Write-In),NA,0,0,0,0,0,2016
WAKE,Jill Stein (Write-In),NA,0,0,0,0,0,2016
WAKE,Jill Stein (Write-In),NA,2,0,0,0,2,2016
WAKE,Jill Stein (Write-In),NA,10,0,0,0,10,2016
WAKE,Jill Stein (Write-In),NA,3,0,0,0,3,2016
WAKE,Jill Stein (Write-In),NA,11,0,0,0,11,2016
WAKE,Jill Stein (Write-In),NA,3,0,0,0,3,2016
WAKE,Jill Stein (Write-In),NA,4,0,0,0,4,2016
WAKE,Jill Stein (Write-In),NA,5,0,0,0,5,2016
WAKE,Jill Stein (Write-In),NA,5,0,0,0,5,2016
WAKE,Jill Stein (Write-In),NA,6,0,0,0,6,2016
WAKE,Jill Stein (Write-In),NA,6,0,0,0,6,2016
WAKE,Jill Stein (Write-In),NA,4,0,0,0,4,2016
WAKE,Jill Stein (Write-In),NA,1,0,0,0,1,2016
WAKE,Jill Stein (Write-In),NA,7,0,0,0,7,2016
WAKE,Jill Stein (Write-In),NA,6,0,0,0,6,2016
WAKE,Jill Stein (Write-In),NA,5,0,0,0,5,2016
WAKE,Jill Stein (Write-In),NA,1,0,0,0,1,2016
WAKE,Jill Stein (Write-In),NA,0,0,0,0,0,2016
WAKE,Jill Stein (Write-In),NA,3,0,0,0,3,2016
WAKE,Jill Stein (Write-In),NA,7,0,0,0,7,2016
WAKE,Jill Stein (Write-In),NA,5,0,0,0,5,2016
WAKE,Jill Stein (Write-In),NA,3,0,0,0,3,2016
WAKE,Jill Stein (Write-In),NA,7,0,0,0,7,2016
WAKE,Jill Stein (Write-In),NA,0,0,0,0,0,2016
WAKE,Jill Stein (Write-In),NA,0,0,0,0,0,2016
WAKE,Jill Stein (Write-In),NA,0,0,0,0,0,2016
WAKE,Jill Stein (Write-In),NA,0,10,0,0,10,2016
WAKE,Jill Stein (Write-In),NA,0,0,0,0,0,2016
WAKE,Jill Stein (Write-In),NA,0,0,0,0,0,2016
WAKE,Jill Stein (Write-In),NA,0,0,0,0,0,2016
WAKE,Jill Stein (Write-In),NA,0,0,0,0,0,2016
WAKE,Jill Stein (Write-In),NA,0,63,0,0,63,2016
WAKE,Jill Stein (Write-In),NA,0,0,0,0,0,2016
WAKE,Jill Stein (Write-In),NA,0,0,0,0,0,2016
WAKE,Jill Stein (Write-In),NA,2,0,0,0,2,2016
WAKE,Jill Stein (Write-In),NA,2,0,0,0,2,2016
WAKE,Jill Stein (Write-In),NA,1,0,0,0,1,2016
WAKE,Jill Stein (Write-In),NA,3,0,0,0,3,2016
WAKE,Jill Stein (Write-In),NA,4,0,0,0,4,2016
WAKE,Jill Stein (Write-In),NA,4,0,0,0,4,2016
WAKE,Jill Stein (Write-In),NA,3,0,0,0,3,2016
WAKE,Jill Stein (Write-In),NA,4,0,0,0,4,2016
WAKE,Jill Stein (Write-In),NA,6,0,0,0,6,2016
WAKE,Jill Stein (Write-In),NA,6,0,0,0,6,2016
WAKE,Jill Stein (Write-In),NA,2,0,0,0,2,2016
WAKE,Jill Stein (Write-In),NA,1,0,0,0,1,2016
WAKE,Jill Stein (Write-In),NA,1,0,0,0,1,2016
WAKE,Jill Stein (Write-In),NA,1,0,0,0,1,2016
WAKE,Jill Stein (Write-In),NA,0,0,0,0,0,2016
WAKE,Jill Stein (Write-In),NA,2,0,0,0,2,2016
WAKE,Jill Stein (Write-In),NA,1,0,0,0,1,2016
WAKE,Jill Stein (Write-In),NA,4,0,0,0,4,2016
WAKE,Jill Stein (Write-In),NA,1,0,0,0,1,2016
WAKE,Jill Stein (Write-In),NA,2,0,0,0,2,2016
WAKE,Jill Stein (Write-In),NA,9,0,0,0,9,2016
WAKE,Jill Stein (Write-In),NA,3,0,0,0,3,2016
WAKE,Jill Stein (Write-In),NA,5,0,0,0,5,2016
WAKE,Jill Stein (Write-In),NA,12,0,0,0,12,2016
WAKE,Jill Stein (Write-In),NA,8,0,0,0,8,2016
WAKE,Jill Stein (Write-In),NA,3,0,0,0,3,2016
WAKE,Jill Stein (Write-In),NA,1,0,0,0,1,2016
WAKE,Jill Stein (Write-In),NA,5,0,0,0,5,2016
WAKE,Jill Stein (Write-In),NA,5,0,0,0,5,2016
WAKE,Jill Stein (Write-In),NA,3,0,0,0,3,2016
WAKE,Jill Stein (Write-In),NA,0,0,0,0,0,2016
WAKE,Jill Stein (Write-In),NA,0,62,0,0,62,2016
WAKE,Jill Stein (Write-In),NA,0,0,0,0,0,2016
WAKE,Jill Stein (Write-In),NA,0,65,0,0,65,2016
WAKE,Jill Stein (Write-In),NA,0,135,0,0,135,2016
WAKE,Jill Stein (Write-In),NA,0,0,0,0,0,2016
WAKE,Jill Stein (Write-In),NA,0,0,0,0,0,2016
WAKE,Jill Stein (Write-In),NA,5,0,0,0,5,2016
WAKE,Jill Stein (Write-In),NA,5,0,0,0,5,2016
WAKE,Jill Stein (Write-In),NA,4,0,0,0,4,2016
WAKE,Jill Stein (Write-In),NA,0,0,0,0,0,2016
